t,sched,temp,sensor
1056,0,21.61865082560346,3.07205648447827
1057,0,21.56107272516276,0.9551839838721023
1058,0,21.584891536886886,0.9153253165563374
1059,0,21.586862623655804,1.9156125015641048
1060,0,21.511002798832397,0.4335523655464625
1061,0,21.631715389298787,-0.1701054484089939
1062,0,21.525297794653582,1.7557859592359977
1063,0,21.615633397074248,0.912002948329969
1064,0,21.589320169581704,2.3918909406486892
1065,0,21.580443807328205,1.295825107741563
1066,0,21.602339039736528,1.8792291679378428
1067,0,21.638183977432732,0.4841283872371327
1068,0,21.64267295513848,1.685368872226087
1069,0,21.581982932771947,0.6911925011355744
1070,0,21.596776816164706,2.047250824651683
1071,0,21.56352854566953,2.544003666264688
1072,0,21.534925058480802,0.9328852991701084
1073,0,21.65704696914485,0.9229378102592983
1074,0,21.55613735364261,-0.7112005480231534
1075,0,21.575734982723937,2.9302648219625693
1076,0,21.63297020956855,3.16856710884342
1077,0,21.54811544068169,2.34706700414235
1078,0,21.641004786929805,-0.09254904456928825
1079,0,21.576312674137313,1.029295638539566
1080,0,21.563178524802982,0.2282850422843019
1081,0,21.592466633084523,1.2736952887228148
1082,0,21.580447250853368,0.7352595245896159
1083,0,21.63630280888658,0.8825061147461354
1084,0,21.696906750364555,-0.9713445693600471
1085,0,21.661202884881693,1.105872749134689
1086,0,21.65224697284125,2.0540928771472773
1087,0,21.599734320004934,0.6780672602567364
1088,0,21.6199433903236,0.07906915450175012
1089,0,21.638118377007498,0.20101540782011462
1090,0,21.631206142475857,0.4892211821608462
1091,0,21.642729927806553,0.5864820695437741
1092,0,21.57691052584311,0.5201999721143097
1093,0,21.726470747502937,3.3520284528457065
1094,0,21.572460970207665,0.4231551346544026
1095,0,21.633251737584946,0.8809595114213893
1096,0,21.68332524774893,1.9605695420262172
1097,0,21.60610843352835,1.2798794074736415
1098,0,21.697345933415654,0.2013103147301556
1099,0,21.575716896998777,0.5182025404995861
1100,0,21.610538885038466,1.0208786977672146
1101,0,21.53158932747542,1.410739298543492
1102,0,21.702256273231555,-0.05660527894952061
1103,0,21.592304592756093,1.96175577369149
1104,0,21.618798350496128,2.0581237245847244
1105,0,21.693101993165484,0.4482508976018008
1106,0,21.673411990908303,1.0265542875748879
1107,0,21.7108469780689,1.8605666628465918
1108,0,21.691452822740178,0.7404264541836324
1109,0,21.70509547687781,-1.136570636988855
1110,0,21.6379706932418,0.24215145622186085
1111,0,21.659180409260294,3.7899796136334425
1112,0,21.701874558964374,0.28191711315379975
1113,0,21.704039266086056,0.9247583248922915
1114,0,21.715188059532448,3.190988852059675
1115,0,21.631100190634207,0.5777298781686172
1116,0,21.616072661517475,0.4972740452510308
1117,0,21.609633135489453,0.15231963087652445
1118,0,21.65020151602676,1.6575807493969208
1119,0,21.670304250263637,0.203771870140541
1120,0,21.617194671089397,2.043993876632706
1121,0,21.669150253102636,2.3447005481434995
1122,0,21.71141424857563,2.7698626114365785
1123,0,21.730786990218455,2.481468545106523
1124,0,21.653476645814848,0.8786040520889675
1125,0,21.712729950398966,-0.36948887051308055
1126,0,21.62201888833136,0.1922256927556537
1127,0,21.65432974572642,3.467787845003331
1128,0,21.694157378021767,1.1743880841397696
1129,0,21.658045164782955,1.8113967779435032
1130,0,21.652893166098416,-0.3154685298706199
1131,0,21.70673713567579,2.35775527174882
1132,0,21.64526227443159,1.3963866435256735
1133,0,21.70185407166755,0.4221860944233782
1134,0,21.692447204643464,2.18050113313927
1135,0,21.72472386096268,1.6446308507836749
1136,0,21.73851585049753,-0.975425149181993
1137,0,21.70892993923434,1.8658679303864687
1138,0,21.678909157651688,1.41278084011737
1139,0,21.75562597635024,0.007324537386056873
1140,0,21.716559240064186,0.8019372739724141
1141,0,21.66420182799353,0.46497670263536883
1142,0,21.718319319112997,2.519822293772501
1143,0,21.680560879168613,1.8567165936773993
1144,0,21.586429475506026,1.0522822167690262
1145,0,21.666228924186036,1.2228470521904473
1146,0,21.696725181709606,1.6335597065495104
1147,0,21.69427153566384,1.869090357463184
1148,0,21.641754502735765,2.39083525847276
1149,0,21.702676555692793,2.885006384923447
1150,0,21.74299656231122,0.3926846803341415
1151,0,21.66616261975953,0.5992078164520399
1152,0,21.737485038993814,1.1579662369551014
1153,0,21.624818616551373,0.6775860269393704
1154,0,21.752902222195715,2.1488608568535845
1155,0,21.700819702737252,0.530873844807103
1156,0,21.663629094688357,1.060244210340679
1157,0,21.787530546864247,0.9678107562312204
1158,0,21.75683048465018,2.0854029899494444
1159,0,21.78252225222011,2.5963362532756538
1160,0,21.752043807615625,0.5310325492509473
1161,0,21.75537224555617,0.5734815704829684
1162,0,21.720339536771032,2.3377854455456815
1163,0,21.76209375389061,2.1913679550576037
1164,0,21.738304788888996,1.9267825814550337
1165,0,21.712069407298145,3.066892491043166
1166,0,21.736030872253714,1.8567062186719654
1167,0,21.683297299655926,1.3269872593867975
1168,0,21.747139246464137,0.48045034622663163
1169,0,21.771865883728797,1.131753489863446
1170,0,21.757618477953105,2.150348231367602
1171,0,21.781197564418502,2.1633136194147218
1172,0,21.738914546467964,0.44075836295376747
1173,0,21.75753489582117,0.08947861755947484
1174,0,21.7587981612195,-0.9059786908073122
1175,0,21.85495003886842,1.0523521844034975
1176,0,21.695618437643436,2.0561528899564725
1177,0,21.86236320521826,1.9829471871403441
1178,0,21.72714795893434,1.1897941415757773
1179,0,21.748221910457612,0.3321670869972535
1180,0,21.78024476787528,3.1273238636594023
1181,0,21.796758220618642,1.3002418025038127
1182,0,21.76811664922215,1.2076916873009038
1183,0,21.78200384320542,2.64618635483465
1184,0,21.841657877556212,2.6552264000068924
1185,0,21.903119536339805,1.6236285615682775
1186,0,21.795922567323146,0.04067559762425166
1187,0,21.811670563997552,2.0261674586500455
1188,0,21.773707724629503,2.167034959964573
1189,0,21.862464398156472,1.1077331375764428
1190,0,21.776040511685824,2.9640916275280804
1191,0,21.808404006313218,0.8891603218470927
1192,0,21.73291390449779,1.788048535586644
1193,0,21.65441174166249,0.5025093862374617
1194,0,21.90019610770718,0.8664438907878395
1195,0,21.8421368457066,1.9767811755933442
1196,0,21.83620752699678,2.951918728893625
1197,0,21.746188583386605,-0.4921799480552509
1198,0,21.713128814079656,2.9370025667010604
1199,0,21.783575044983696,1.8098878392355269
1200,0,21.802677206213595,-0.5925780376066307
1201,0,21.83407928148294,0.5989456616277123
1202,0,21.80043884585415,2.3818854252071224
1203,0,21.864770983122135,-0.43769019319945746
1204,0,21.820086669867617,0.5113515893442946
1205,0,21.819733233289135,2.3793094646755835
1206,0,21.86343897895303,3.37701356959475
1207,0,21.774394088269243,-0.3253717749163949
1208,0,21.827982582574634,1.7319175122795225
1209,0,21.782978446817836,2.4882579088224808
1210,0,21.77855666363028,1.0163549446505236
1211,0,21.888275350111563,1.0572474950901745
1212,0,21.86902515032702,0.7741730487724097
1213,0,21.842999672771693,1.6678359472406847
1214,0,21.88275440149071,1.367358247604869
1215,0,21.838106439867314,0.8346037168525537
1216,0,21.887981753265095,0.4186328158539325
1217,0,21.78074478488119,2.368859067755774
1218,0,21.81689490556081,0.20748367237622922
1219,0,21.844592468443903,1.2647902467384855
1220,0,21.777408496015962,0.8726961233924773
1221,0,21.795485413940497,2.0065414685726433
1222,0,21.768878414799854,2.3262654777917753
1223,0,21.865253181806374,1.3815059256104378
1224,0,21.810382862238335,1.7878594044764333
1225,0,21.848112555289674,0.7523481717695465
1226,0,21.86222793198306,3.0866771800250534
1227,0,21.830042258432393,0.6110566665369717
1228,0,21.840499392315646,3.6235283189149756
1229,0,21.847655330850042,-0.15589398581357927
1230,0,21.863380572718746,0.9105257973410976
1231,0,21.910148320498145,1.5601564921109423
1232,0,21.7911546861626,1.0451221664877317
1233,0,21.851339695970122,-1.2523462930045037
1234,0,21.789246981803807,2.466108096304568
1235,0,21.921350893446384,0.8992595428602373
1236,0,21.761139205772484,2.512735026338423
1237,0,21.861126951059312,0.8117212887601115
1238,0,21.83387202440056,1.7622207314159508
1239,0,21.827589299632617,2.310732482860571
1240,0,21.892598311412502,0.4792875316056665
1241,0,21.88506907929637,2.312194045544395
1242,0,21.81322685369939,1.5008088806037958
1243,0,21.884692603641117,1.118606247690883
1244,0,21.877534060898988,3.230609248046804
1245,0,21.82811027090962,3.141034853109975
1246,0,21.79451552738024,3.4795901689221083
1247,0,21.906797833804575,1.4948267143592628
1248,0,21.9035406005613,-0.09622641829090361
1249,0,21.896280758509434,-0.2996083999207091
1250,0,21.846260194780402,1.5957185891136956
1251,0,21.93338669369847,0.7609578714935965
1252,0,22.044676373891395,1.8442078342781714
1253,0,21.884505184196968,0.9262196539339085
1254,0,21.904208325015652,-0.24161750862136744
1255,0,21.839223610897122,1.3799231776141454
1256,0,21.84114796893727,2.6316872840437506
1257,0,21.96901113276796,1.058811712738367
1258,0,21.99594753892928,0.8005335901629915
1259,0,21.873052648760087,0.018665494239862968
1260,0,21.854334352172838,1.4952017879306547
1261,0,21.84263007033766,1.715377319236111
1262,0,21.859440093671008,1.222467482623169
1263,0,21.893632592536154,1.7914723969851956
1264,0,21.830784046693573,2.5201140217141633
1265,0,21.85880441949838,1.8798744829078267
1266,0,21.94215172529362,-1.3402554996321658
1267,0,21.88841664466643,2.5660406127273907
1268,0,21.859413274047046,1.4771556148743838
1269,0,21.841372774828816,-0.09437192161924512
1270,0,21.95396924336885,1.9329796684224165
1271,0,21.850477638430736,0.47056691409383977
1272,0,21.89677579154272,0.22272565193352567
1273,0,21.95494344967892,1.7052055532939643
1274,0,21.933566653323222,2.301244770596961
1275,0,21.922755983719,2.7481726286416315
1276,0,21.924733436070643,1.194752273301492
1277,0,21.864267359671082,1.6129550371289574
1278,0,21.8770578557185,0.9383902989267711
1279,0,21.89124314088783,0.3117189211969571
1280,0,21.773270051926104,-1.3758721936202694
1281,0,21.896649483806538,2.2984726077927244
1282,0,21.913872533291347,1.6540546096936823
1283,0,21.916203936721043,1.8985976624755103
1284,0,21.91571510378651,1.2752493817274475
1285,0,21.93348554062744,1.9784635106902386
1286,0,21.938261325379873,0.690406384218672
1287,0,22.007589114607967,2.706913892219724
1288,0,21.93562869841328,2.5529982811923904
1289,0,21.97187203923105,2.9094980574956026
1290,0,21.9014687614512,0.3989480213793951
1291,0,21.9487805867457,2.010101711663595
1292,0,21.948578764229964,0.9261829606447018
1293,0,21.92436668370651,0.9350955558689514
1294,0,21.852247842292172,1.4579696096283943
1295,0,21.871885728127612,1.1054772179630081
1296,0,21.96269367004791,-0.24309808683514222
1297,0,21.939326995026722,1.9711582716880183
1298,0,21.931184248895416,1.9965706216633827
1299,0,21.911209726659685,1.4518186608951327
1300,0,21.951007952314963,1.4528020533640578
1301,0,21.976584634761405,0.3728352889070319
1302,0,22.042273992171957,1.8647759805699382
1303,0,21.950628285613863,3.1577541586140656
1304,0,21.94419672500837,0.2273792617668846
1305,0,21.968062937026318,0.9124798721746921
1306,0,22.01413505751166,0.7358256710566875
1307,0,22.072640515670304,0.7914182201199131
1308,0,21.98718931698747,2.0913495672949196
1309,0,21.88920323941621,2.90587968876988
1310,0,21.963720074112906,2.9325976239074274
1311,0,21.907445665620692,-0.0006959527091849882
1312,0,21.917575070171107,1.3160206478918404
1313,0,22.0573677776457,1.0468445475705592
1314,0,21.951392462190995,2.5332439179352573
1315,0,21.934667811226582,2.8617751874599904
1316,0,22.040254822137708,0.977024451597096
1317,0,21.977379566411518,-0.40778275958126287
1318,0,21.918571508297067,1.9344424289757312
1319,0,21.979637095159184,1.3485897106568139
1320,0,21.908612564382373,2.223271054830168
1321,0,21.936929363922612,1.8751450077257545
1322,0,21.990679867584795,1.56340779498158
1323,0,21.85576218321536,0.613259363427449
1324,0,22.02013245114723,0.32072977950197323
1325,0,21.99869894427368,2.1599902519627454
1326,0,22.02953230019121,0.512464701395674
1327,0,21.969639381983313,1.419259210187948
1328,0,22.011758378577074,0.9580371918832704
1329,0,21.942973968911584,0.4966762277552548
1330,0,21.947735198817576,-0.5331068183536096
1331,0,22.00048519591653,2.1353898664117956
1332,0,21.998234467801232,3.0727699997618227
1333,0,21.997941364165452,-0.29338275075536147
1334,0,22.06736385508088,2.7498799954194606
1335,0,21.987793235463887,-1.0345470312731049
1336,0,22.025410082434572,2.3892401259148
1337,0,22.021671425029982,0.9822504208510776
1338,0,22.013905748599857,1.5680154338256873
1339,0,22.028110987658334,0.972907327626079
1340,0,21.92253403664233,3.944744328748487
1341,0,21.9828651538083,1.2030451709310874
1342,0,22.06711348858574,-0.5306061471368948
1343,0,21.998898747008305,1.7689321969307863
1344,0,22.049906105130074,2.999913618836683
1345,0,22.040115559880352,0.39299617333105563
1346,0,21.866060227038975,2.4544889231147256
1347,0,21.95412463070529,-0.800904433455879
1348,0,21.98782040586842,2.9340065930921067
1349,0,21.988544713627025,0.26614563029911653
1350,0,22.00162476720898,2.274061894424792
1351,0,22.003961885995334,2.173578039511582
1352,0,21.986326439129495,2.56669393097905
1353,0,21.995224895807397,2.8208218900830886
1354,0,21.932399253237204,2.171869412051204
1355,0,22.128310763801032,0.5252803347083729
1356,0,22.102333662242753,0.9346733791890016
1357,0,22.078092662173024,0.8212209329511009
1358,0,22.03165207314467,1.694340139082977
1359,0,21.9917889891387,0.696574690533818
1360,0,22.160545597056366,1.095124296517863
1361,0,21.99316368450493,2.087077879565599
1362,0,22.113237122498752,3.1081173602505165
1363,0,22.058662921450892,1.213642241542452
1364,0,21.999136381653297,1.5557704115355862
1365,0,22.00536151032687,1.4337331212641666
1366,0,22.026636946027118,1.5522030225758683
1367,0,22.01791363680861,2.184350738658265
1368,0,21.97992018075237,1.587605869447876
1369,0,22.073322803352195,2.0951261067100453
1370,0,22.00769072674036,1.4473932426714886
1371,0,22.09322736787701,-0.4581832223629556
1372,0,22.04766068593455,1.4136404763294543
1373,0,22.065194414460993,2.1762302488863687
1374,0,22.06536117908217,0.7373083522472227
1375,0,22.041678115278895,2.3847218061948334
1376,0,22.05767978687945,0.4054742109570988
1377,0,22.072700474508135,1.1846792567828857
1378,0,22.18103832632521,1.3802394899958543
1379,0,22.002738355474698,-0.6588234908934549
1380,0,22.03335281373457,0.5542515504469625
1381,0,22.050572871233094,0.1286682943586963
1382,0,22.00842755398663,1.0845200125515815
1383,0,22.006094729519123,1.7816124055185107
1384,0,21.9965105802106,-0.6173769457630498
1385,0,22.072288550193573,0.6458424217352327
1386,0,22.049795367062565,1.7310139229258283
1387,0,22.086384177399786,2.516562276680104
1388,0,22.007982972811458,2.501591497580492
1389,0,22.0362398944851,1.228254389655067
1390,0,22.127834580429077,1.3336754736290586
1391,0,22.121265250490286,2.274447729435696
1392,0,22.00718475394708,1.9015215407832713
1393,0,22.12788470079915,2.737891476059599
1394,0,22.060572498115807,0.16439423157934052
1395,0,22.03404308047282,1.8768803063977106
1396,0,22.127222137715695,2.030821158968033
1397,0,22.137224119993125,2.3817710128983904
1398,0,21.969131285170555,-0.9340561161839516
1399,0,22.138245762862876,1.515511611599268
1400,0,22.071410003874277,2.288713168659873
1401,0,22.071486862305076,2.3845376825994458
1402,0,22.08037366497506,2.346023061660954
1403,0,22.153846999876862,-0.6720444659765252
1404,0,22.16449620187984,0.7872901760491426
1405,0,22.119587332135637,2.044641916045993
1406,0,22.14300807833885,0.8786610539792276
1407,0,22.211694569945347,0.13626862801357964
1408,0,22.105642307939146,0.576006637990584
1409,0,22.057399960265585,1.1870547595168244
1410,0,22.135677208300212,1.9171562931598751
1411,0,22.14614914738952,1.3028915602077404
1412,0,22.104668842544715,0.6967745981220065
1413,0,22.104512194493203,2.274706347490634
1414,0,22.222801061174337,0.4399503023545519
1415,0,22.104323581738612,2.8818357779156356
1416,0,22.074137240099297,0.8885959636299297
1417,0,21.98626731829075,2.1798266790840155
1418,0,22.162715674495566,1.1443697447464456
1419,0,22.186937888072684,4.131297388189526
1420,0,22.066519189071624,2.6442415611339696
1421,0,22.1555746793772,2.6312448705386977
1422,0,22.111157752306948,0.3308540902283199
1423,0,22.13294942390992,1.3967656240387964
1424,0,22.10185874187386,1.2906885443004859
1425,0,22.132257946673732,0.3539254785832606
1426,0,22.177584561054857,2.4960166535982578
1427,0,22.110519513721204,3.1192674255167194
1428,0,22.103657387048273,0.7498926407989501
1429,0,22.088700522029793,0.7042289066136227
1430,0,22.19676638630216,2.6165052957007413
1431,0,22.100496358104593,2.0126599756039445
1432,0,22.174700361521474,1.9578240658415555
1433,0,22.083051742152538,1.5467892059972497
1434,0,22.040308868847173,0.5897589280905935
1435,0,22.1201666117395,0.7484541386328681
1436,0,22.161389143513258,1.957300359577275
1437,0,22.20528313828305,1.7595631274314458
1438,0,22.1924193684349,0.5945723984096655
1439,0,22.170268397076292,2.4900471843797773
1440,0,22.031415908145775,1.1080586839429403
1441,0,22.1812576844683,2.7530282732266644
1442,0,22.085035302905823,2.046141677936635
1443,0,22.125478391041636,2.213275986792336
1444,0,22.25095131524969,2.001381014314658
1445,0,22.213330651263465,2.086991206494966
1446,0,22.111099617347545,1.5008143157252893
1447,0,22.149192996354184,0.24975370763302007
1448,0,22.20727163451056,1.0099608817275438
1449,0,22.16223873983724,2.0677447603903505
1450,0,22.160351864132018,2.0635716854947077
1451,0,22.116684571017636,2.6702093453134697
1452,0,22.20097909530957,0.1439798920687856
1453,0,22.209136192125136,1.6961407616340758
1454,0,22.137496842014208,1.9002686145950298
1455,0,22.077675862851965,2.7463496977839914
1456,0,22.270463557494942,3.4015873872777878
1457,0,22.14692586949914,0.007814578831365049
1458,0,22.204244349507533,1.8906703344626998
1459,0,22.14236750726543,1.0719847647944938
1460,0,22.149386710269937,0.6174737842993472
1461,0,22.235775482057367,1.7540727778450391
1462,0,22.173804817341086,2.9619148575177725
1463,0,22.229608602677196,0.21127345308933965
1464,0,22.232306869959743,1.4837754656595985
1465,0,22.168604311250576,2.148502592388872
1466,0,22.210401972814175,0.4195492531225977
1467,0,22.23588018835665,1.8999602239884814
1468,0,22.260761589847817,0.4594749152427229
1469,0,22.187059059341223,1.5249509279651732
1470,0,22.202420979733077,1.275522492925456
1471,0,22.15665639952073,2.7103644258089847
1472,0,22.244016923809482,2.172702346592273
1473,0,22.211613905034156,0.9502530441489206
1474,0,22.141671554429113,1.173683549977882
1475,0,22.19224371946326,0.2646936109530995
1476,0,22.2054954733433,2.0696512606608732
1477,0,22.18340095963971,-0.9096261970074184
1478,0,22.17842645319293,2.3679346155455594
1479,0,22.134385984066594,0.3053578348630033
1480,0,22.22226591075508,0.5814317943789671
1481,0,22.197775696912448,1.6196838000160794
1482,0,22.266124391950054,1.14399288535182
1483,0,22.216818247941035,0.40129164365087777
1484,0,22.26528071991952,1.221456169649942
1485,0,22.16558644139524,2.8466629642427677
1486,0,22.24538470979135,0.951456257653821
1487,0,22.264332752746984,-0.2519593368189046
1488,0,22.266643816905205,2.8830927282237684
1489,0,22.21748506686163,0.2518481318236867
1490,0,22.188647535933786,0.8277291171809219
1491,0,22.317464245396216,2.4141432735432486
1492,0,22.226267416288042,1.5918834257406025
1493,0,22.178113372592517,1.7844330488119569
1494,0,22.22860741320426,1.5783483494576802
1495,0,22.25707490363613,0.8633453865568894
1496,0,22.206805494819193,2.068940579049656
1497,0,22.264328109196605,1.4437681889366678
1498,0,22.290107753769185,-0.13037773103471428
1499,0,22.244841312248802,1.8594990329012688
1500,0,22.298938008233826,1.1576002882922742
1501,0,22.244327186004764,2.0954846406802856
1502,0,22.228314075579778,1.5262192125871001
1503,0,22.33209913341209,0.33963601674572885
1504,0,22.286155243267338,0.15034120292786457
1505,0,22.261778034767744,2.102446067089797
1506,0,22.16831286304306,0.6724376258567777
1507,0,22.190644290593237,0.40017911355788693
1508,0,22.177842880498368,1.2152329909315662
1509,0,22.26021731764202,1.9862733723862531
1510,0,22.262331928498643,2.042493622786515
1511,0,22.28590897948014,0.9757108092599798
1512,0,22.318303142203646,1.3108220299494633
1513,0,22.192323687607345,3.355168863362299
1514,0,22.202780750435018,0.07190574501701796
1515,0,22.225675695131063,0.4831910348803281
1516,0,22.295504052326823,1.5402905109705953
1517,0,22.28866640759779,2.243815442771605
1518,0,22.224025170180386,0.9870251208153459
1519,0,22.242267948378093,1.3342246602735832
1520,0,22.29766003410005,2.842157560838637
1521,0,22.283631575203074,1.8765591773308832
1522,0,22.332305707842668,2.479725262142887
1523,0,22.242752944321037,-0.3265624039641326
1524,0,22.277849754396602,0.4499745964747226
1525,0,22.236834804565863,2.1435684912676134
1526,0,22.344955843431997,3.587279918974781
1527,0,22.34025111865414,2.603457613149249
1528,0,22.31496115123801,3.5030609550531455
1529,0,22.340778082671914,1.4039782840367034
1530,0,22.362440911083443,2.6696416301842705
1531,0,22.367870077528256,0.7378488513224168
1532,0,22.381556177848474,0.9769546920182824
1533,0,22.263034722582102,1.667264434885784
1534,0,22.26061264641513,2.8216314359289543
1535,0,22.365915157206796,1.197061415034011
1536,0,22.28240292597873,1.6295637094350683
1537,0,22.21715433471258,2.6263802961257356
1538,0,22.284003252244258,0.24843081223609165
1539,0,22.35900239510545,2.9101210563350737
1540,0,22.28654834514677,2.6484842867852967
1541,0,22.34929731678527,1.762816690172029
1542,0,22.327990779963418,3.6413371267455195
1543,0,22.247317351020136,0.5851235830614522
1544,0,22.33833705477743,1.7284434395183337
1545,0,22.317864836957362,2.564520981645358
1546,0,22.291519473360033,1.9424888219102971
1547,0,22.249055570290142,0.3918254694760581
1548,0,22.401676685457485,1.1122239223389676
1549,0,22.277899102522337,0.1590881622391198
1550,0,22.22321380483503,2.577466134253142
1551,0,22.367963638221916,2.8162080177699327
1552,0,22.30560104186798,0.5519418151365496
1553,0,22.388495119099478,2.2745012906336544
1554,0,22.325638301342803,-0.37681501414101914
1555,0,22.331615117343787,0.22301037732677886
1556,0,22.363124045291695,1.5215380447462918
1557,0,22.341179332123055,1.1766606402000612
1558,0,22.342472724719496,0.9572888262717885
1559,0,22.392371335694957,1.6808740363611827
1560,0,22.294774547569144,0.2248195828854298
1561,0,22.369123962005155,0.5027847756395551
1562,0,22.357234133848642,2.368573682809866
1563,0,22.264326532100924,0.04794878682674786
1564,0,22.401261219980665,3.995014653606727
1565,0,22.38580189761994,0.8455941011078735
1566,0,22.425699207446716,1.2572055406243468
1567,0,22.32870571036641,1.5071330866265373
1568,0,22.297121676407627,2.218605530244526
1569,0,22.506747953398136,0.8362204570432332
1570,0,22.304192468959684,-0.18334967556193615
1571,0,22.316887228821734,0.9886238640771416
1572,0,22.38567115220733,2.5875225751148494
1573,0,22.337870237387953,1.3149765913355094
1574,0,22.381569674109322,1.6692799187861511
1575,0,22.29628048848557,1.8692438074163795
1576,0,22.279157253040974,1.7017252803762084
1577,0,22.33813594762769,1.2011616513936696
1578,0,22.400648841244127,2.875283570519917
1579,0,22.366851308528332,0.7849205787403707
1580,0,22.429706501338792,2.0695987362131043
1581,0,22.358376522081226,0.8799631376934905
1582,0,22.382401145411514,1.5996574493032087
1583,0,22.329152991863506,3.3565078930506633
1584,0,22.30302943431537,2.5130600903375573
1585,0,22.316892315042118,1.9662103332265906
1586,0,22.339300634962537,1.4166249884525326
1587,0,22.478586496376046,3.4080459385596282
1588,0,22.317758603075735,2.3968755233732715
1589,0,22.339459628005056,1.7146510434548503
1590,0,22.453414507087817,0.8287058685543127
1591,0,22.35323581323512,0.6021396963567625
1592,0,22.41738639028996,2.0533437989767336
1593,0,22.27568808637521,1.3266715320440707
1594,0,22.342452594791993,2.07160983758764
1595,0,22.418021724592624,1.016164925064694
1596,0,22.30910400179437,1.09912756215887
1597,0,22.404381116701327,1.9163309302387745
1598,0,22.39864997512328,2.4107781887465154
1599,0,22.37031192968289,1.021108821998948
1600,1,22.386176452787858,1.6622186666581749
1601,1,22.436590098593584,1.8431520040211573
1602,1,22.400247893925627,1.1758160172541976
1603,1,22.453483848414013,1.87612990577151
1604,1,22.444828166347136,3.706422876773561
1605,1,22.484178287379986,4.0517359977309155
1606,1,22.387651835823128,-0.33051498068215457
1607,1,22.41875592163639,1.8372506617550464
1608,1,22.359098096281915,1.5143344090537338
1609,1,22.44420967851436,2.9890961897762556
1610,1,22.379239318967933,1.7717937440387306
1611,1,22.447059577617004,1.084129144507998
1612,1,22.403847486013746,2.9716031016530886
1613,1,22.410715756513554,2.386720088494725
1614,1,22.432213852535874,0.16423848647324335
1615,1,22.385178884984793,0.5833892457071843
1616,1,22.3903206500071,2.5157134024641117
1617,1,22.394098246515203,1.6436963910104965
1618,1,22.39963994444553,0.6124056332960777
1619,1,22.459177384261583,1.9418128507302619
1620,1,22.41016809773103,3.4091737941251155
1621,1,22.40235230435876,1.785011225801015
1622,1,22.473468543272034,1.7553895597612905
1623,1,22.468423241432465,3.5029162502834454
1624,1,22.42752846944257,1.7031542836442943
1625,1,22.559836476796963,3.3186564717568743
1626,1,22.38604619936572,1.743245626580928
1627,1,22.520067315592613,1.6871570573677985
1628,1,22.454195026379246,0.9483639360445547
1629,1,22.492942387197388,0.25110540233397427
1630,1,22.42920819406355,1.74274050658062
1631,1,22.50403077402987,2.0740378640727286
1632,1,22.397976000383157,0.6657051511387846
1633,1,22.488548662050587,1.2244168167051348
1634,1,22.46317141480423,1.51513718989656
1635,1,22.49672601079571,0.09249919511119464
1636,1,22.429045090728845,1.14265030153405
1637,1,22.475828708877053,-0.19574679453673305
1638,1,22.417111862907188,1.24702409865565
1639,1,22.43984244647733,1.7002969803392673
1640,1,22.446876368301638,2.849058826133253
1641,1,22.430506029943757,-0.17189635325655805
1642,1,22.437755224466063,0.7290467939730916
1643,1,22.402688865563324,2.383274612029224
1644,1,22.45902260657677,2.268332568235407
1645,1,22.539170782175106,1.4437697917790517
1646,1,22.61009029163781,3.695205437345495
1647,1,22.428001834225224,1.1631285554564519
1648,1,22.433497855313533,2.5809135617107675
1649,1,22.48957822408973,2.645425776341515
1650,1,22.499348476384995,0.0373212588370897
1651,1,22.411386703618682,2.1854970310011033
1652,1,22.36235055307981,2.0407528530258245
1653,1,22.491889841373414,0.5143994533580059
1654,1,22.54715707932657,3.463968157725484
1655,1,22.552941000871108,1.5870316222372634
1656,1,22.483084207938806,3.47666227291608
1657,1,22.554468711617012,0.35746134898051984
1658,1,22.478068387909598,1.0157143882865096
1659,1,22.418272689145077,2.294772312372684
1660,1,22.482855824525206,1.3442454132120756
1661,1,22.542724617061243,3.0007083330359565
1662,1,22.499046021647366,1.2832380856362593
1663,1,22.465769359987803,-0.38781071797216726
1664,1,22.498255802502136,2.896168381779807
1665,1,22.51386557285724,1.4968401509965648
1666,1,22.505499561141598,1.770159464744895
1667,1,22.515228895362537,1.4746989842464486
1668,1,22.520462513445924,2.516081534739752
1669,1,22.55646906600784,2.505665525292424
1670,1,22.511231245205067,-1.1405471855497538
1671,1,22.498533146534836,2.1480901872818823
1672,1,22.525549622658993,-0.028257584060925156
1673,1,22.538674388256062,1.9094002633836602
1674,1,22.423623030716122,1.5015193201506312
1675,1,22.56944976225185,2.3851120252828952
1676,1,22.59843353694536,-0.10361514016349571
1677,1,22.51646351173246,1.5141901516491105
1678,1,22.54737567260908,3.689587408461137
1679,1,22.48129488733091,3.933157721729075
1680,1,22.553334185993144,0.3414532145529443
1681,1,22.478724228626486,1.0999908664413858
1682,1,22.531749231354556,0.3922740822226738
1683,1,22.552998404222283,1.4506748917211603
1684,1,22.486436541494452,2.806715696141563
1685,1,22.47189868266946,2.6835520704849984
1686,1,22.51149655868754,0.9329330554648724
1687,1,22.502059736153246,0.9371627911250581
1688,1,22.515586912860588,0.14263751648397127
1689,1,22.478296707702732,0.9541573729764308
1690,1,22.58886636909891,2.4175444227119955
1691,1,22.522703445896145,1.9384173219417982
1692,1,22.55976778746613,2.7289400841044587
1693,1,22.45792120449016,2.5355880194299023
1694,1,22.511347995211114,2.7453878921171153
1695,1,22.62193926226577,2.617365625924236
